Date,High,Low,Close,Adj Close,Volume,Open,Interest,Currency,Inflation,Month,Day
2017-10-03,38.772499,38.477501,38.619999,36.536415,64921200,38.502499,2.36,0.7577791,2,10,3
2017-10-04,38.465,38.115002,38.369999,36.2999,80655200,38.407501,2.36,0.7577791,2,10,4
2017-10-05,38.860001,38.512501,38.8475,36.751637,85135200,38.544998,2.36,0.7577791,2,10,5
2017-10-06,38.872501,38.639999,38.825001,36.730354,69630400,38.7425,2.36,0.7577791,2,10,6
2017-10-09,39.182499,38.872501,38.959999,36.858078,65051600,38.952499,2.36,0.7577791,2,10,9
2017-10-10,39.5,38.775002,38.974998,36.872257,62468000,39.014999,2.36,0.7577791,2,10,10
2017-10-11,39.244999,38.9375,39.137501,37.026005,67622400,38.9925,2.36,0.7577791,2,10,11
2017-10-12,39.342499,38.932499,39,36.895924,64500400,39.087502,2.36,0.7577791,2,10,12
2017-10-13,39.32,39.102501,39.247501,37.130066,65576800,39.182499,2.36,0.7577791,2,10,13
2017-10-16,40,39.412498,39.970001,37.813583,96486000,39.474998,2.36,0.7577791,2,10,16
2017-10-17,40.217499,39.807499,40.1175,37.953121,75989200,39.945,2.36,0.7577791,2,10,17
2017-10-18,40.177502,39.900002,39.939999,37.785194,65496800,40.105,2.36,0.7577791,2,10,18
2017-10-19,39.27,38.755001,38.994999,36.891182,170336800,39.1875,2.36,0.7577791,2,10,19
2017-10-20,39.4375,38.990002,39.0625,36.955029,95896400,39.1525,2.36,0.7577791,2,10,20
2017-10-23,39.422501,38.875,39.0425,36.936127,87937200,39.2225,2.36,0.7577791,2,10,23
2017-10-24,39.355,39.049999,39.275002,37.156078,71028800,39.072498,2.36,0.7577791,2,10,24
2017-10-25,39.387501,38.817501,39.102501,36.992893,84828400,39.227501,2.36,0.7577791,2,10,25
2017-10-26,39.4575,39.195,39.352501,37.229401,68002000,39.307499,2.36,0.7577791,2,10,26
2017-10-27,40.900002,39.674999,40.762501,38.563324,177816800,39.822498,2.36,0.7577791,2,10,27
2017-10-30,42.017502,40.93,41.68,39.431324,178803200,40.9725,2.36,0.7577791,2,10,30
2017-10-31,42.412498,41.735001,42.259998,39.980038,144187200,41.974998,2.36,0.7577791,2,10,31
2017-11-01,42.485001,41.4025,41.7225,39.471542,134551200,42.467499,2.35,0.7565368,2.2,11,1
2017-11-02,42.125,41.32,42.0275,39.760082,165573600,41.650002,2.35,0.7565368,2.2,11,2
2017-11-03,43.564999,42.779999,43.125,40.798363,237594400,43.5,2.35,0.7565368,2.2,11,3
2017-11-06,43.747501,42.93,43.5625,41.212273,140105200,43.092499,2.35,0.7565368,2.2,11,6
2017-11-07,43.8125,43.400002,43.702499,41.344715,97446000,43.477501,2.35,0.7565368,2.2,11,7
2017-11-08,44.060001,43.5825,44.060001,41.682934,97638000,43.665001,2.35,0.7565368,2.2,11,8
2017-11-09,44.025002,43.285,43.970001,41.597786,117930400,43.7775,2.35,0.7565368,2.2,11,9
2017-11-10,43.845001,43.567501,43.6675,41.460117,100582000,43.7775,2.35,0.7565368,2.2,11,10
2017-11-13,43.625,43.349998,43.4925,41.293968,67928400,43.375,2.35,0.7565368,2.2,11,13
2017-11-14,43.369999,42.794998,42.834999,40.669697,99130000,43.259998,2.35,0.7565368,2.2,11,14
2017-11-15,42.580002,42.095001,42.27,40.133255,116632400,42.4925,2.35,0.7565368,2.2,11,15
2017-11-16,42.967499,42.575001,42.775002,40.612724,94550000,42.794998,2.35,0.7565368,2.2,11,16
2017-11-17,42.8475,42.41,42.537498,40.38723,87598000,42.759998,2.35,0.7565368,2.2,11,17
2017-11-20,42.639999,42.389999,42.494999,40.346882,65049600,42.572498,2.35,0.7565368,2.2,11,20
2017-11-21,43.424999,42.695,43.285,41.096951,100525200,42.695,2.35,0.7565368,2.2,11,21
2017-11-22,43.75,43.262501,43.740002,41.528942,102355600,43.34,2.35,0.7565368,2.2,11,22
2017-11-24,43.875,43.662498,43.7425,41.531315,56106800,43.775002,2.35,0.7565368,2.2,11,24
2017-11-27,43.77,43.334999,43.522499,41.322437,82867200,43.762501,2.35,0.7565368,2.2,11,27
2017-11-28,43.717499,42.965,43.267502,41.08033,105715200,43.575001,2.35,0.7565368,2.2,11,28
2017-11-29,43.23,41.790001,42.369999,40.228195,166665600,43.157501,2.35,0.7565368,2.2,11,29
2017-11-30,43.035,42.110001,42.962502,40.790749,166108800,42.607498,2.35,0.7565368,2.2,11,30
2017-12-01,42.9175,42.125,42.762501,40.600861,159037200,42.487499,2.4,0.7463928,2.1,12,1
2017-12-04,43.154999,42.407501,42.450001,40.304157,130169600,43.119999,2.4,0.7463928,2.1,12,4
2017-12-05,42.880001,42.099998,42.41,40.266182,109400800,42.264999,2.4,0.7463928,2.1,12,5
2017-12-06,42.549999,41.615002,42.252499,40.116631,114240000,41.875,2.4,0.7463928,2.1,12,6
2017-12-07,42.610001,42.227501,42.330002,40.19022,102693200,42.2575,2.4,0.7463928,2.1,12,7
2017-12-08,42.75,42.205002,42.342499,40.202091,93420800,42.622501,2.4,0.7463928,2.1,12,8
2017-12-11,43.2225,42.197498,43.1675,40.985371,141095200,42.299999,2.4,0.7463928,2.1,12,11
2017-12-12,43.0975,42.865002,42.924999,40.755138,77636800,43.037498,2.4,0.7463928,2.1,12,12
2017-12-13,43.384998,43,43.067501,40.890442,95273600,43.125,2.4,0.7463928,2.1,12,13
2017-12-14,43.282501,42.912498,43.055,40.878582,81906000,43.099998,2.4,0.7463928,2.1,12,14
2017-12-15,43.5425,43.115002,43.4925,41.293968,160677200,43.407501,2.4,0.7463928,2.1,12,15
2017-12-18,44.299999,43.715,44.105,41.8755,117684400,43.720001,2.4,0.7463928,2.1,12,18
2017-12-19,43.8475,43.522499,43.634998,41.429253,109745600,43.7575,2.4,0.7463928,2.1,12,19
2017-12-20,43.855,43.3125,43.587502,41.384174,93902400,43.717499,2.4,0.7463928,2.1,12,20
2017-12-21,44.005001,43.525002,43.752499,41.540813,83799600,43.5425,2.4,0.7463928,2.1,12,21
2017-12-22,43.855,43.625,43.752499,41.540813,65397600,43.669998,2.4,0.7463928,2.1,12,22
2017-12-26,42.8675,42.419998,42.642502,40.486927,132742000,42.700001,2.4,0.7463928,2.1,12,26
2017-12-27,42.695,42.427502,42.650002,40.494041,85992800,42.525002,2.4,0.7463928,2.1,12,27
2017-12-28,42.962502,42.619999,42.77,40.607979,65920800,42.75,2.4,0.7463928,2.1,12,28
2017-12-29,42.647499,42.305,42.307499,40.168861,103999600,42.630001,2.4,0.7463928,2.1,12,29
2018-01-02,43.075001,42.314999,43.064999,40.888065,102223600,42.540001,2.58,0.7239287,2.1,1,2
2018-01-03,43.637501,42.990002,43.057499,40.880943,118071600,43.1325,2.58,0.7239287,2.1,1,3
2018-01-04,43.3675,43.02,43.2575,41.070831,89738400,43.134998,2.58,0.7239287,2.1,1,4
2018-01-05,43.842499,43.262501,43.75,41.538433,94640000,43.360001,2.58,0.7239287,2.1,1,5
2018-01-08,43.9025,43.482498,43.587502,41.384174,82271200,43.587502,2.58,0.7239287,2.1,1,8
2018-01-09,43.764999,43.352501,43.5825,41.379406,86336000,43.637501,2.58,0.7239287,2.1,1,9
2018-01-10,43.575001,43.25,43.572498,41.369911,95839600,43.290001,2.58,0.7239287,2.1,1,10
2018-01-11,43.872501,43.622501,43.82,41.604897,74670800,43.647499,2.58,0.7239287,2.1,1,11
2018-01-12,44.34,43.912498,44.272499,42.034523,101672400,44.044998,2.58,0.7239287,2.1,1,12
2018-01-16,44.8475,44.035,44.047501,41.820896,118263600,44.474998,2.58,0.7239287,2.1,1,16
2018-01-17,44.8125,43.767502,44.775002,42.511627,137547200,44.037498,2.58,0.7239287,2.1,1,17
2018-01-18,45.025002,44.5625,44.814999,42.549606,124773600,44.842499,2.58,0.7239287,2.1,1,18
2018-01-19,44.895,44.352501,44.615002,42.359707,129700400,44.6525,2.58,0.7239287,2.1,1,19
2018-01-22,44.445,44.150002,44.25,42.013161,108434400,44.325001,2.58,0.7239287,2.1,1,22
2018-01-23,44.860001,44.205002,44.259998,42.022652,130756400,44.325001,2.58,0.7239287,2.1,1,23
2018-01-24,44.325001,43.299999,43.555,41.353294,204420400,44.3125,2.58,0.7239287,2.1,1,24
2018-01-25,43.737499,42.6325,42.7775,40.615108,166116000,43.627499,2.58,0.7239287,2.1,1,25
2018-01-26,43,42.514999,42.877499,40.710041,156572000,43,2.58,0.7239287,2.1,1,26
2018-01-29,42.540001,41.767502,41.990002,39.867401,202561600,42.540001,2.58,0.7239287,2.1,1,29
2018-01-30,41.842499,41.174999,41.7425,39.63242,184192800,41.3825,2.58,0.7239287,2.1,1,30
2018-01-31,42.110001,41.625,41.857498,39.741608,129915600,41.717499,2.58,0.7239287,2.1,1,31
2018-02-01,42.154999,41.689999,41.945,39.824684,188923200,41.7925,2.86,0.716351,2.2,2,1
2018-02-02,41.700001,40.025002,40.125,38.09668,346375200,41.5,2.86,0.716351,2.2,2,2
2018-02-05,40.970001,39,39.122501,37.144863,290954000,39.775002,2.86,0.716351,2.2,2,5
2018-02-06,40.93,38.5,40.7575,38.697212,272975200,38.7075,2.86,0.716351,2.2,2,6
2018-02-07,40.849998,39.767502,39.884998,37.868816,206434400,40.772499,2.86,0.716351,2.2,2,7
2018-02-08,40.25,38.7575,38.787498,36.826801,217562000,40.072498,2.86,0.716351,2.2,2,8
2018-02-09,39.4725,37.560001,39.102501,37.277237,282690400,39.267502,2.86,0.716351,2.2,2,9
2018-02-12,40.9725,39.377499,40.677502,38.778721,243278000,39.625,2.86,0.716351,2.2,2,12
2018-02-13,41.1875,40.412498,41.084999,39.167198,130196800,40.487499,2.86,0.716351,2.2,2,13
2018-02-14,41.884998,40.720001,41.842499,39.889336,162579600,40.759998,2.86,0.716351,2.2,2,14
2018-02-15,43.272499,42.25,43.247501,41.228756,204588800,42.447498,2.86,0.716351,2.2,2,15
2018-02-16,43.705002,42.942501,43.107498,41.095287,160704400,43.09,2.86,0.716351,2.2,2,16
2018-02-20,43.564999,42.855,42.962502,40.957058,135722000,43.012501,2.86,0.716351,2.2,2,20
2018-02-21,43.529999,42.752499,42.767502,40.771164,149886400,43.2075,2.86,0.716351,2.2,2,21
2018-02-22,43.487499,42.927502,43.125,41.111965,123967600,42.950001,2.86,0.716351,2.2,2,22
2018-02-23,43.912498,43.384998,43.875,41.826969,135249600,43.4175,2.86,0.716351,2.2,2,23
2018-02-26,44.8475,44.052502,44.7425,42.653965,152648800,44.087502,2.86,0.716351,2.2,2,26
2018-02-27,45.119999,44.540001,44.5975,42.515739,155712400,44.775002,2.86,0.716351,2.2,2,27
2018-02-28,45.154999,44.512501,44.529999,42.451393,151128400,44.814999,2.86,0.716351,2.2,2,28
2018-03-01,44.945,43.165001,43.75,41.707787,195208000,44.634998,2.84,0.7157695,2.4,3,1
2018-03-02,44.075001,43.112499,44.052502,41.996178,153816000,43.200001,2.84,0.7157695,2.4,3,2
2018-03-05,44.435001,43.630001,44.205002,42.141552,113605600,43.802502,2.84,0.7157695,2.4,3,5
2018-03-06,44.5625,44.032501,44.1675,42.105816,95154000,44.477501,2.84,0.7157695,2.4,3,6
2018-03-07,43.962502,43.567501,43.7575,41.714947,126814000,43.735001,2.84,0.7157695,2.4,3,7
2018-03-08,44.279999,43.767502,44.235001,42.170162,95096400,43.869999,2.84,0.7157695,2.4,3,8
2018-03-09,45,44.3475,44.994999,42.894669,128740800,44.490002,2.84,0.7157695,2.4,3,9
2018-03-12,45.5975,45.052502,45.43,43.309376,128828400,45.072498,2.84,0.7157695,2.4,3,12
2018-03-13,45.875,44.810001,44.9925,42.892296,126774000,45.647499,2.84,0.7157695,2.4,3,13
2018-03-14,45.130001,44.452499,44.610001,42.527653,117473600,45.080002,2.84,0.7157695,2.4,3,14
2018-03-15,45.060001,44.517502,44.662498,42.577702,90975200,44.625,2.84,0.7157695,2.4,3,15
2018-03-16,44.779999,44.404999,44.505001,42.427555,157618800,44.662498,2.84,0.7157695,2.4,3,16
2018-03-19,44.3675,43.415001,43.825001,41.779293,133787200,44.330002,2.84,0.7157695,2.4,3,19
2018-03-20,44.200001,43.735001,43.810001,41.764996,78597600,43.810001,2.84,0.7157695,2.4,3,20
2018-03-21,43.772499,42.814999,42.817501,40.818829,148219600,43.759998,2.84,0.7157695,2.4,3,21
2018-03-22,43.169998,42.150002,42.212502,40.242065,165963200,42.5,2.84,0.7157695,2.4,3,22
2018-03-23,42.48,41.235001,41.235001,39.310188,164115200,42.0975,2.84,0.7157695,2.4,3,23
2018-03-26,43.275002,41.610001,43.192501,41.176315,150164800,42.017502,2.84,0.7157695,2.4,3,26
2018-03-27,43.787498,41.73,42.084999,40.120522,163690400,43.419998,2.84,0.7157695,2.4,3,27
2018-03-28,42.505001,41.297501,41.619999,39.677227,166674000,41.8125,2.84,0.7157695,2.4,3,28
2018-03-29,42.9375,41.724998,41.945,39.987053,153594000,41.952499,2.84,0.7157695,2.4,3,29
2018-04-02,42.235001,41.1175,41.669998,39.724892,150347200,41.66,2.87,0.7102195,2.5,4,2
2018-04-03,42.1875,41.220001,42.0975,40.132439,121112000,41.91,2.87,0.7102195,2.5,4,3
2018-04-04,43.002499,41.192501,42.9025,40.899853,138422000,41.220001,2.87,0.7102195,2.5,4,4
2018-04-05,43.557499,43.02,43.200001,41.183472,107732800,43.145,2.87,0.7102195,2.5,4,5
2018-04-06,43.119999,42.049999,42.095001,40.130054,140021200,42.7425,2.87,0.7102195,2.5,4,6
2018-04-09,43.272499,42.462502,42.512501,40.528076,116070800,42.470001,2.87,0.7102195,2.5,4,9
2018-04-10,43.5,42.8825,43.3125,41.290722,113634400,43.25,2.87,0.7102195,2.5,4,10
2018-04-11,43.48,42.924999,43.110001,41.097679,89726400,43.057499,2.87,0.7102195,2.5,4,11
2018-04-12,43.75,43.259998,43.535,41.502831,91557200,43.352501,2.87,0.7102195,2.5,4,12
2018-04-13,43.959999,43.462502,43.682499,41.643448,100497200,43.695,2.87,0.7102195,2.5,4,13
2018-04-16,44.047501,43.7075,43.955002,41.903229,86313600,43.7575,2.87,0.7102195,2.5,4,16
2018-04-17,44.735001,44.102501,44.560001,42.479988,106421600,44.122501,2.87,0.7102195,2.5,4,17
2018-04-18,44.705002,44.220001,44.459999,42.384655,83018000,44.452499,2.87,0.7102195,2.5,4,18
2018-04-19,43.8475,43.165001,43.200001,41.183472,139235200,43.439999,2.87,0.7102195,2.5,4,19
2018-04-20,42.805,41.357498,41.43,39.496082,261964400,42.650002,2.87,0.7102195,2.5,4,20
2018-04-23,41.73,41.022499,41.310001,39.381695,146062000,41.7075,2.87,0.7102195,2.5,4,23
2018-04-24,41.5825,40.305,40.735001,38.833534,134768000,41.4175,2.87,0.7102195,2.5,4,24
2018-04-25,41.355,40.602501,40.912498,39.00275,113528400,40.654999,2.87,0.7102195,2.5,4,25
2018-04-26,41.432499,40.842499,41.055,39.138603,111852000,41.029999,2.87,0.7102195,2.5,4,26
2018-04-27,41.0825,40.157501,40.580002,38.68578,142623200,41,2.87,0.7102195,2.5,4,27
2018-04-30,41.814999,40.459999,41.314999,39.386463,169709600,40.532501,2.87,0.7102195,2.5,4,30
2018-05-01,42.299999,41.317501,42.275002,40.301647,214277600,41.602501,2.98,0.7431856,2.8,5,1
2018-05-02,44.4375,43.450001,44.142502,42.081974,266157600,43.807499,2.98,0.7431856,2.8,5,2
2018-05-03,44.375,43.610001,44.2225,42.158249,136272800,43.970001,2.98,0.7431856,2.8,5,3
2018-05-04,46.0625,44.5425,45.9575,43.812248,224805200,44.5625,2.98,0.7431856,2.8,5,4
2018-05-07,46.9175,46.1875,46.290001,44.129234,169805600,46.294998,2.98,0.7431856,2.8,5,7
2018-05-08,46.555,45.9175,46.512501,44.341351,113611200,46.247501,2.98,0.7431856,2.8,5,8
2018-05-09,46.849998,46.305,46.84,44.653557,92844800,46.637501,2.98,0.7431856,2.8,5,9
2018-05-10,47.592499,46.912498,47.509998,45.292282,111957200,46.935001,2.98,0.7431856,2.8,5,10
2018-05-11,47.514999,46.862499,47.147499,45.120026,104848800,47.372501,2.98,0.7431856,2.8,5,11
2018-05-14,47.3825,46.965,47.037498,45.014751,83115200,47.252499,2.98,0.7431856,2.8,5,14
2018-05-15,46.767502,46.275002,46.610001,44.605637,94780800,46.695,2.98,0.7431856,2.8,5,15
2018-05-16,47.115002,46.5,47.044998,45.021931,76732400,46.517502,2.98,0.7431856,2.8,5,16
2018-05-17,47.227501,46.59,46.747501,44.737232,69176000,47,2.98,0.7431856,2.8,5,17
2018-05-18,46.952499,46.532501,46.577499,44.574543,73190800,46.797501,2.98,0.7431856,2.8,5,18
2018-05-21,47.317501,46.727501,46.907501,44.890347,73603200,47,2.98,0.7431856,2.8,5,21
2018-05-22,47.220001,46.695,46.790001,44.777897,60962800,47.095001,2.98,0.7431856,2.8,5,22
2018-05-23,47.125,46.439999,47.09,45.064999,80233600,46.587502,2.98,0.7431856,2.8,5,23
2018-05-24,47.209999,46.552502,47.037498,45.014751,92936000,47.192501,2.98,0.7431856,2.8,5,24
2018-05-25,47.412498,46.912498,47.145,45.11763,69844000,47.057499,2.98,0.7431856,2.8,5,25
2018-05-29,47.1875,46.717499,46.974998,44.954945,90056400,46.900002,2.98,0.7431856,2.8,5,29
2018-05-30,47,46.695,46.875,44.859241,74762000,46.93,2.98,0.7431856,2.8,5,30
2018-05-31,47.057499,46.535,46.717499,44.708515,109931200,46.805,2.98,0.7431856,2.8,5,31
2018-06-01,47.564999,46.9375,47.560001,45.514793,93770000,46.997501,2.91,0.7526105,2.9,6,1
2018-06-04,48.355,47.837502,47.9575,45.895187,105064800,47.91,2.91,0.7526105,2.9,6,4
2018-06-05,48.485001,48.09,48.327499,46.249283,86264000,48.267502,2.91,0.7526105,2.9,6,5
2018-06-06,48.52,47.98,48.494999,46.40958,83734400,48.407501,2.91,0.7526105,2.9,6,6
2018-06-07,48.549999,48.084999,48.365002,46.285168,85388800,48.535,2.91,0.7526105,2.9,6,7
2018-06-08,48,47.442501,47.924999,45.864098,106627200,47.7925,2.91,0.7526105,2.9,6,8
2018-06-11,47.9925,47.552502,47.807499,45.751633,73234000,47.837502,2.91,0.7526105,2.9,6,11
2018-06-12,48.1525,47.787498,48.07,46.002853,67644400,47.8475,2.91,0.7526105,2.9,6,12
2018-06-13,48.220001,47.610001,47.674999,45.624844,86553600,48.105,2.91,0.7526105,2.9,6,13
2018-06-14,47.892502,47.555,47.700001,45.648766,86440400,47.887501,2.91,0.7526105,2.9,6,14
2018-06-15,47.540001,47.064999,47.209999,45.179832,246876800,47.5075,2.91,0.7526105,2.9,6,15
2018-06-18,47.305,46.799999,47.185001,45.15591,73939600,46.970001,2.91,0.7526105,2.9,6,18
2018-06-19,46.5825,45.862499,46.422501,44.426205,134314000,46.285,2.91,0.7526105,2.9,6,19
2018-06-20,46.799999,46.432499,46.625,44.619995,82514800,46.587502,2.91,0.7526105,2.9,6,20
2018-06-21,47.087502,46.235001,46.365002,44.371178,102847600,46.8125,2.91,0.7526105,2.9,6,21
2018-06-22,46.537498,46.174999,46.23,44.241982,108801600,46.529999,2.91,0.7526105,2.9,6,22
2018-06-25,46.23,45.182499,45.5425,43.584045,126652400,45.849998,2.91,0.7526105,2.9,6,25
2018-06-26,46.6325,45.634998,46.107498,44.124744,98276800,45.747501,2.91,0.7526105,2.9,6,26
2018-06-27,46.82,46.0075,46.040001,44.060146,101141200,46.307499,2.91,0.7526105,2.9,6,27
2018-06-28,46.552502,45.950001,46.375,44.380745,69460800,46.025002,2.91,0.7526105,2.9,6,28
2018-06-29,46.797501,45.727501,46.2775,44.287437,90950800,46.572498,2.91,0.7526105,2.9,6,29
2018-07-02,46.825001,45.855,46.794998,44.782681,70925200,45.955002,2.89,0.7594154,2.9,7,2
2018-07-03,46.987499,45.884998,45.98,44.002728,55819200,46.947498,2.89,0.7594154,2.9,7,3
2018-07-05,46.602501,46.07,46.349998,44.356819,66416800,46.314999,2.89,0.7594154,2.9,7,5
2018-07-06,47.107498,46.299999,46.9925,44.971699,69940800,46.355,2.89,0.7594154,2.9,7,6
2018-07-09,47.669998,47.325001,47.645,45.596138,79026400,47.375,2.89,0.7594154,2.9,7,9
2018-07-10,47.82,47.544998,47.587502,45.541107,63756400,47.677502,2.89,0.7594154,2.9,7,10
2018-07-11,47.445,46.9025,46.970001,44.950153,75326000,47.125,2.89,0.7594154,2.9,7,11
2018-07-12,47.852501,47.327499,47.7575,45.703789,72164400,47.3825,2.89,0.7594154,2.9,7,12
2018-07-13,47.959999,47.724998,47.8325,45.775562,50055600,47.77,2.89,0.7594154,2.9,7,13
2018-07-16,48.162498,47.605,47.727501,45.675087,60172400,47.880001,2.89,0.7594154,2.9,7,16
2018-07-17,47.967499,47.299999,47.862499,45.804276,62138000,47.4375,2.89,0.7594154,2.9,7,17
2018-07-18,47.950001,47.482498,47.599998,45.553066,65573600,47.945,2.89,0.7594154,2.9,7,18
2018-07-19,48.137501,47.422501,47.970001,45.907158,81147200,47.422501,2.89,0.7594154,2.9,7,19
2018-07-20,48.107498,47.5425,47.860001,45.80188,82704800,47.945,2.89,0.7594154,2.9,7,20
2018-07-23,47.990002,47.389999,47.9025,45.842556,63957600,47.669998,2.89,0.7594154,2.9,7,23
2018-07-24,48.415001,48.012501,48.25,46.175114,74791600,48.112499,2.89,0.7594154,2.9,7,24
2018-07-25,48.712502,48.107498,48.705002,46.610554,66839600,48.264999,2.89,0.7594154,2.9,7,25
2018-07-26,48.990002,48.4025,48.552502,46.464611,76304000,48.6525,2.89,0.7594154,2.9,7,26
2018-07-27,48.797501,47.525002,47.744999,45.691826,96096000,48.747501,2.89,0.7594154,2.9,7,27
2018-07-30,48.049999,47.267502,47.477501,45.435825,84118000,47.974998,2.89,0.7594154,2.9,7,30
2018-07-31,48.035,47.334999,47.572498,45.526749,157492000,47.575001,2.89,0.7594154,2.9,7,31
2018-08-01,50.439999,49.327499,50.375,48.208729,271742800,49.782501,2.89,0.776437,2.7,8,1
2018-08-02,52.095001,50.087502,51.8475,49.617912,249616000,50.145,2.89,0.776437,2.7,8,2
2018-08-03,52.185001,51.369999,51.997501,49.761456,133789600,51.7575,2.89,0.776437,2.7,8,3
2018-08-06,52.3125,51.767502,52.267502,50.019859,101701600,52,2.89,0.776437,2.7,8,6
2018-08-07,52.375,51.689999,51.7775,49.550926,102349600,52.330002,2.89,0.776437,2.7,8,7
2018-08-08,51.952499,51.130001,51.8125,49.584419,90102000,51.512501,2.89,0.776437,2.7,8,8
2018-08-09,52.445,51.799999,52.220001,49.974392,93970400,52.3825,2.89,0.776437,2.7,8,9
2018-08-10,52.275002,51.6675,51.8825,49.825535,98444800,51.84,2.89,0.776437,2.7,8,10
2018-08-13,52.737499,51.924999,52.217499,50.147263,103563600,52.327499,2.89,0.776437,2.7,8,13
2018-08-14,52.639999,52.064999,52.4375,50.35854,82992000,52.540001,2.89,0.776437,2.7,8,14
2018-08-15,52.685001,52.0825,52.560001,50.476177,115230400,52.305,2.89,0.776437,2.7,8,15
2018-08-16,53.452499,52.8675,53.330002,51.215656,114001600,52.9375,2.89,0.776437,2.7,8,16
2018-08-17,54.487499,53.290001,54.395,52.238426,141708000,53.360001,2.89,0.776437,2.7,8,17
2018-08-20,54.794998,53.7775,53.865002,51.72945,121150800,54.525002,2.89,0.776437,2.7,8,20
2018-08-21,54.297501,53.5075,53.759998,51.628597,104639200,54.200001,2.89,0.776437,2.7,8,21
2018-08-22,54.09,53.459999,53.762501,51.631001,76072400,53.525002,2.89,0.776437,2.7,8,22
2018-08-23,54.262501,53.650002,53.872501,51.736645,75532800,53.662498,2.89,0.776437,2.7,8,23
2018-08-24,54.224998,53.7775,54.040001,51.897499,73905600,54.150002,2.89,0.776437,2.7,8,24
2018-08-27,54.685001,54.0825,54.485001,52.324856,82100400,54.287498,2.89,0.776437,2.7,8,27
2018-08-28,55.134998,54.73,54.924999,52.747421,91107200,54.752499,2.89,0.776437,2.7,8,28
2018-08-29,55.872501,54.852501,55.744999,53.534904,109019200,55.037498,2.89,0.776437,2.7,8,29
2018-08-30,57.064999,55.599998,56.2575,54.027081,195175200,55.8125,2.89,0.776437,2.7,8,30
2018-08-31,57.217499,56.5,56.907501,54.651318,173360400,56.627499,2.89,0.776437,2.7,8,31
2018-09-04,57.294998,56.657501,57.09,54.826584,109560400,57.102501,3,0.765632,2.3,9,4
2018-09-05,57.4175,56.275002,56.717499,54.468845,133332000,57.247501,3,0.765632,2.3,9,5
2018-09-06,56.837502,55.325001,55.775002,53.563717,137160000,56.557499,3,0.765632,2.3,9,6
2018-09-07,56.342499,55.177502,55.325001,53.131557,150479200,55.462502,3,0.765632,2.3,9,7
2018-09-10,55.462502,54.1175,54.5825,52.418488,158066000,55.237499,3,0.765632,2.3,9,10
2018-09-11,56.075001,54.139999,55.962502,53.743782,142996000,54.502499,3,0.765632,2.3,9,11
2018-09-12,56.25,54.959999,55.267502,53.076336,197114800,56.235001,3,0.765632,2.3,9,12
2018-09-13,57.087502,55.642502,56.602501,54.358418,166825600,55.880001,3,0.765632,2.3,9,13
2018-09-14,56.709999,55.630001,55.959999,53.741371,127997200,56.4375,3,0.765632,2.3,9,14
2018-09-17,55.737499,54.317501,54.470001,52.310455,148780400,55.537498,3,0.765632,2.3,9,17
2018-09-18,55.462502,54.279999,54.560001,52.396881,126286800,54.447498,3,0.765632,2.3,9,18
2018-09-19,54.904999,53.825001,54.592499,52.428097,108495200,54.625,3,0.765632,2.3,9,19
2018-09-20,55.57,54.787498,55.0075,52.826641,106435200,55.060001,3,0.765632,2.3,9,20
2018-09-21,55.34,54.322498,54.415001,52.257641,384986800,55.195,3,0.765632,2.3,9,21
2018-09-24,55.314999,54.157501,55.197498,53.009106,110773600,54.205002,3,0.765632,2.3,9,24
2018-09-25,55.705002,54.924999,55.547501,53.345234,98217600,54.9375,3,0.765632,2.3,9,25
2018-09-26,55.9375,54.939999,55.105,52.920269,95938800,55.25,3,0.765632,2.3,9,26
2018-09-27,56.610001,55.884998,56.237499,54.007881,120724800,55.955002,3,0.765632,2.3,9,27
2018-09-28,56.459999,56.005001,56.435001,54.197552,91717600,56.197498,3,0.765632,2.3,9,28
2018-10-01,57.355,56.587502,56.814999,54.562481,94403200,56.987499,3.15,0.7686204,2.5,10,1
2018-10-02,57.5,56.657501,57.32,55.047451,99152800,56.8125,3.15,0.7686204,2.5,10,2
2018-10-03,58.3675,57.445,58.017502,55.717319,114619200,57.512501,3.15,0.7686204,2.5,10,3
2018-10-04,58.087502,56.682499,56.997501,54.737759,128168000,57.695,3.15,0.7686204,2.5,10,4
2018-10-05,57.102501,55.145,56.072498,53.849422,134322000,56.990002,3.15,0.7686204,2.5,10,5
2018-10-08,56.200001,55.049999,55.942501,53.724567,118655600,55.552502,3.15,0.7686204,2.5,10,8
2018-10-09,56.817501,55.5625,56.717499,54.468845,107564000,55.91,3.15,0.7686204,2.5,10,9
2018-10-10,56.587502,54.012501,54.09,51.945518,167962400,56.365002,3.15,0.7686204,2.5,10,10
2018-10-11,54.875,53.080002,53.612499,51.486938,212497600,53.630001,3.15,0.7686204,2.5,10,11
2018-10-12,55.720001,54.209999,55.5275,53.326031,161351600,55.105,3.15,0.7686204,2.5,10,12
2018-10-15,55.4575,54.317501,54.34,52.185608,123164000,55.290001,3.15,0.7686204,2.5,10,15
2018-10-16,55.747501,54.189999,55.537498,53.335621,116736000,54.732498,3.15,0.7686204,2.5,10,16
2018-10-17,55.66,54.834999,55.297501,53.105148,91541600,55.575001,3.15,0.7686204,2.5,10,17
2018-10-18,54.935001,53.25,54.005001,51.863888,130325200,54.465,3.15,0.7686204,2.5,10,18
2018-10-19,55.314999,54.357498,54.827499,52.653782,132314800,54.514999,3.15,0.7686204,2.5,10,19
